Job;Date;Time;Status;Text;Batch/Info;User;Device;Sg;R/L;Option;Type;DM;Lens description;Blank description;Bcrv;Index;Reason;Reason Descr;Dep BR/RM;
268549;16.05.2026;01:54;SENG;Free Form Láser;FABIO;FABIO;LASER CCL MÓDULO;;R;;;70;Bifocal Kriptop (/TRANSCLEAR GREEN);1.56 KRIPTOP V1 TRANSCLEAR HMC;6,000000;1,560000;;;;
268549;16.05.2026;01:54;SENG;Free Form Láser;FABIO;FABIO;LASER CCL MÓDULO;;L;;;70;Bifocal Kriptop (/TRANSCLEAR GREEN);1.56 KRIPTOP V1 TRANSCLEAR HMC;6,000000;1,560000;;;;
259224;16.05.2026;01:54;PRNT;Impreso;;CONTROL;;;R;;;70;Bifocal Kriptop (/TRANSCLEAR GREEN);1.56 KRIPTOP V1 TRANSCLEAR HMC;6,000000;1,560000;;;;
259224;16.05.2026;01:54;PRNT;Impreso;;CONTROL;;;L;;;70;Bifocal Kriptop (/TRANSCLEAR GREEN);1.56 KRIPTOP V1 TRANSCLEAR HMC;6,000000;1,560000;;;;
259224;16.05.2026;01:54;PREP;Calculado;;LC_CENTRAL;;;R;;;70;Bifocal Kriptop (/TRANSCLEAR GREEN);1.56 KRIPTOP V1 TRANSCLEAR HMC;6,000000;1,560000;;;;
259224;16.05.2026;01:54;PREP;Calculado;;LC_CENTRAL;;;L;;;70;Bifocal Kriptop (/TRANSCLEAR GREEN);1.56 KRIPTOP V1 TRANSCLEAR HMC;6,000000;1,560000;;;;
263112;16.05.2026;01:54;BREA;Quiebra;;SHANNON;;;R;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;5514;Doble laser;SURF;
263112;16.05.2026;01:54;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;R;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
263112;16.05.2026;01:54;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;L;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
263112;16.05.2026;01:54;PREP;Calculado;;LC_CENTRAL;;;R;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
263112;16.05.2026;01:54;PREP;Calculado;;LC_CENTRAL;;;L;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
268362;16.05.2026;01:54;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;R;;;75;Prog NOMAX PLS Poly (/BLANCO);VS POLY SF SV SHMC;6,250000;1,590000;;;;
268362;16.05.2026;01:54;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;L;;;75;Prog NOMAX PLS Poly (/BLANCO);VS POLY SF SV SHMC;6,250000;1,590000;;;;
267549;16.05.2026;01:54;BREA;Quiebra;;SHANNON;;;R;;;75;Prog NOMAX STR Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;6,000000;1,560000;5528;Mal calculo;SURF;
267549;16.05.2026;01:54;BREA;Quiebra;;SHANNON;;;L;;;75;Prog NOMAX STR Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;6,000000;1,560000;5528;Mal calculo;SURF;
267549;16.05.2026;01:54;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;R;;;75;Prog NOMAX STR Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;6,000000;1,560000;;;;
267549;16.05.2026;01:54;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;L;;;75;Prog NOMAX STR Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;6,000000;1,560000;;;;
2605000973;16.05.2026;01:54;SPOL;Free Form Pulido;SERVER;SERVER;CCP MODULO ONE;;R;;;75;NOMAX VS Superior Joven (/ADVANCED);VS SF VS 1.67 X10 Photogrey Blue Cut Blue SHMC;6,000000;1,670000;;;;
2605000973;16.05.2026;01:54;SPOL;Free Form Pulido;SERVER;SERVER;CCP MODULO ONE;;L;;;75;NOMAX VS Superior Joven (/ADVANCED);VS SF VS 1.67 X10 Photogrey Blue Cut Blue SHMC;6,000000;1,670000;;;;
267549;16.05.2026;01:54;PREP;Calculado;;LC_CENTRAL;;;R;;;75;Prog NOMAX STR Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;6,000000;1,560000;;;;
267549;16.05.2026;01:54;PREP;Calculado;;LC_CENTRAL;;;L;;;75;Prog NOMAX STR Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;6,000000;1,560000;;;;
259902;16.05.2026;01:55;PRNT;Impreso;;CONTROL;;;R;;;70;Bifocal Kriptop (/TRANSCLEAR GREEN);1.56 KRIPTOP V1 TRANSCLEAR HMC;6,000000;1,560000;;;;
259902;16.05.2026;01:55;PRNT;Impreso;;CONTROL;;;L;;;70;Bifocal Kriptop (/TRANSCLEAR GREEN);1.56 KRIPTOP V1 TRANSCLEAR HMC;6,000000;1,560000;;;;
259902;16.05.2026;01:55;PREP;Calculado;;LC_CENTRAL;;;R;;;70;Bifocal Kriptop (/TRANSCLEAR GREEN);1.56 KRIPTOP V1 TRANSCLEAR HMC;6,000000;1,560000;;;;
259902;16.05.2026;01:55;PREP;Calculado;;LC_CENTRAL;;;L;;;70;Bifocal Kriptop (/TRANSCLEAR GREEN);1.56 KRIPTOP V1 TRANSCLEAR HMC;6,000000;1,560000;;;;
267519;16.05.2026;01:55;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;R;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
267519;16.05.2026;01:55;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;L;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
2605001197;16.05.2026;01:55;BREA;Quiebra;;SHANNON;;;R;;;75;Prog NOMAX ACT Superior (/ADVANCED);VS SF VS 1.67 X10 Photogrey Blue Cut Blue SHMC;4,000000;1,670000;5514;Doble laser;SURF;
2605001197;16.05.2026;01:55;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;R;;;75;Prog NOMAX ACT Superior (/ADVANCED);VS SF VS 1.67 X10 Photogrey Blue Cut Blue SHMC;4,000000;1,670000;;;;
2605001197;16.05.2026;01:55;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;L;;;75;Prog NOMAX ACT Superior (/ADVANCED);VS SF VS 1.67 X10 Photogrey Blue Cut Blue SHMC;4,000000;1,670000;;;;
2605001197;16.05.2026;01:55;PREP;Calculado;;LC_CENTRAL;;;R;;;75;Prog NOMAX ACT Superior (/ADVANCED);VS SF VS 1.67 X10 Photogrey Blue Cut Blue SHMC;4,000000;1,670000;;;;
2605001197;16.05.2026;01:55;PREP;Calculado;;LC_CENTRAL;;;L;;;75;Prog NOMAX ACT Superior (/ADVANCED);VS SF VS 1.67 X10 Photogrey Blue Cut Blue SHMC;4,000000;1,670000;;;;
261509;16.05.2026;01:55;BREA;Quiebra;;SHANNON;;;R;;;75;BIFOCAL NOMAX (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;5502;Altura incorrecta;EDGE;
261509;16.05.2026;01:55;BREA;Quiebra;;SHANNON;;;L;;;75;BIFOCAL NOMAX (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;5502;Altura incorrecta;EDGE;
261509;16.05.2026;01:55;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;R;;;75;BIFOCAL NOMAX (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
261509;16.05.2026;01:55;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;L;;;75;BIFOCAL NOMAX (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
261509;16.05.2026;01:56;PREP;Calculado;;LC_CENTRAL;;;R;;;75;BIFOCAL NOMAX (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
261509;16.05.2026;01:56;PREP;Calculado;;LC_CENTRAL;;;L;;;75;BIFOCAL NOMAX (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
267519;16.05.2026;01:56;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;R;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
267519;16.05.2026;01:56;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;L;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
2605001085;16.05.2026;01:56;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 1;;R;;;75;Prog NOMAX PLT Poly (/TRANSCLEAR);VS 1.59 POLY SF SV PHOTOGRAY HC;4,000000;1,590000;;;;
2605001085;16.05.2026;01:56;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 1;;L;;;75;Prog NOMAX PLT Poly (/TRANSCLEAR);VS 1.59 POLY SF SV PHOTOGRAY HC;4,000000;1,590000;;;;
261705;16.05.2026;01:56;PREP;Calculado;;LC_CENTRAL;;;R;;;0;Bifocal Kriptop (/TRANSCLEAR);Bifocal Kriptop (/TRANSCLEAR);0,000000;1,560000;;;;
261705;16.05.2026;01:56;PREP;Calculado;;LC_CENTRAL;;;L;;;0;Bifocal Kriptop (/TRANSCLEAR);Bifocal Kriptop (/TRANSCLEAR);0,000000;1,560000;;;;
268362;16.05.2026;01:56;SPOL;Free Form Pulido;SERVER;SERVER;CCP MODULO ONE;;R;;;75;Prog NOMAX PLS Poly (/BLANCO);VS POLY SF SV SHMC;6,250000;1,590000;;;;
268362;16.05.2026;01:56;SPOL;Free Form Pulido;SERVER;SERVER;CCP MODULO ONE;;L;;;75;Prog NOMAX PLS Poly (/BLANCO);VS POLY SF SV SHMC;6,250000;1,590000;;;;
267544;16.05.2026;01:56;SENG;Free Form Láser;FABIO;FABIO;LASER CCL MÓDULO;;R;;;75;Prog NOMAX ACT Essential (/TRANSCLEAR GREEN);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
267544;16.05.2026;01:56;SENG;Free Form Láser;FABIO;FABIO;LASER CCL MÓDULO;;L;;;75;Prog NOMAX ACT Essential (/TRANSCLEAR GREEN);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
267903;16.05.2026;01:57;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;R;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
267903;16.05.2026;01:57;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;L;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
265619;16.05.2026;01:57;BREA;Quiebra;;SHANNON;;;L;;;70;Prog NOMAX PLS Essential (/BLUE CRYSTAL);1.56 BLUE CUT SF BLUE HMC;2,000000;1,560000;5533;Mal pulido;SURF;
265619;16.05.2026;01:57;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;R;;;70;Prog NOMAX PLS Essential (/BLUE CRYSTAL);1.56 BLUE CUT SF BLUE HMC;2,000000;1,560000;;;;
265619;16.05.2026;01:57;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;L;;;70;Prog NOMAX PLS Essential (/BLUE CRYSTAL);1.56 BLUE CUT SF BLUE HMC;2,000000;1,560000;;;;
265619;16.05.2026;01:57;PREP;Calculado;;LC_CENTRAL;;;R;;;70;Prog NOMAX PLS Essential (/BLUE CRYSTAL);1.56 BLUE CUT SF BLUE HMC;2,000000;1,560000;;;;
265619;16.05.2026;01:57;PREP;Calculado;;LC_CENTRAL;;;L;;;70;Prog NOMAX PLS Essential (/BLUE CRYSTAL);1.56 BLUE CUT SF BLUE HMC;2,000000;1,560000;;;;
262735;16.05.2026;01:57;BREA;Quiebra;;SHANNON;;;R;;;75;Vision Sencilla Poly (/GREEN);1.59 PC SV SF SHMC;0,500000;1,590000;5531;Mal generado;SURF;
262735;16.05.2026;01:57;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;R;;;75;Vision Sencilla Poly (/GREEN);1.59 PC SV SF SHMC;0,500000;1,590000;;;;
262735;16.05.2026;01:57;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;L;;;75;Vision Sencilla Poly (/GREEN);1.59 PC SV SF SHMC;0,500000;1,590000;;;;
262735;16.05.2026;01:57;PREP;Calculado;;LC_CENTRAL;;;R;;;75;Vision Sencilla Poly (/GREEN);1.59 PC SV SF SHMC;0,500000;1,590000;;;;
262735;16.05.2026;01:57;PREP;Calculado;;LC_CENTRAL;;;L;;;75;Vision Sencilla Poly (/GREEN);1.59 PC SV SF SHMC;0,500000;1,590000;;;;
261282;16.05.2026;01:57;PREP;Calculado;;LC_CENTRAL;;;R;;;75;NOMAX VS Superior Joven (/ADVANCED);VS SF VS 1.67 X10 Photogrey Blue Cut Blue SHMC;2,000000;1,670000;;;;
261282;16.05.2026;01:57;PREP;Calculado;;LC_CENTRAL;;;L;;;75;NOMAX VS Superior Joven (/ADVANCED);VS SF VS 1.67 X10 Photogrey Blue Cut Blue SHMC;2,000000;1,670000;;;;
268692;16.05.2026;01:57;SENG;Free Form Láser;FABIO;FABIO;LASER CCL MÓDULO;;R;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;2,000000;1,498000;;;;
268692;16.05.2026;01:57;SENG;Free Form Láser;FABIO;FABIO;LASER CCL MÓDULO;;L;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;2,000000;1,498000;;;;
265369;16.05.2026;01:57;BREA;Quiebra;;SHANNON;;;R;;;70;Bifocal Flaptop (/TRANSCLEAR GREEN);1.56 PGX FLAT TOP BIFOCAL SF GREEN HMC;4,000000;1,560000;5524;Lentes confundidos;SURF;
265369;16.05.2026;01:57;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;R;;;70;Bifocal Flaptop (/TRANSCLEAR GREEN);1.56 PGX FLAT TOP BIFOCAL SF GREEN HMC;4,000000;1,560000;;;;
265369;16.05.2026;01:57;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;L;;;70;Bifocal Flaptop (/TRANSCLEAR GREEN);1.56 PGX FLAT TOP BIFOCAL SF GREEN HMC;4,000000;1,560000;;;;
265369;16.05.2026;01:57;PREP;Calculado;;LC_CENTRAL;;;R;;;70;Bifocal Flaptop (/TRANSCLEAR GREEN);1.56 PGX FLAT TOP BIFOCAL SF GREEN HMC;4,000000;1,560000;;;;
265369;16.05.2026;01:57;PREP;Calculado;;LC_CENTRAL;;;L;;;70;Bifocal Flaptop (/TRANSCLEAR GREEN);1.56 PGX FLAT TOP BIFOCAL SF GREEN HMC;4,000000;1,560000;;;;
